Id,Text,Highlight,Cursor,Description,Next
CA|CP|B|6311237,18 Finchley Rd,,0,"Etobicoke, ON, M9A 2X5",Retrieve
CA|CP|B|6352506,20 Finchley Rd,,0,"Etobicoke, ON, M9A 2X5",Retrieve
CA|CP|B|6324891,22 Finchley Rd,,0,"Etobicoke, ON, M9A 2X5",Retrieve
CA|CP|B|6345498,24 Finchley Rd,,0,"Etobicoke, ON, M9A 2X5",Retrieve
CA|CP|B|6367343,26 Finchley Rd,,0,"Etobicoke, ON, M9A 2X5",Retrieve
CA|CP|B|6328000,28 Finchley Rd,,0,"Etobicoke, ON, M9A 2X5",Retrieve
CA|CP|B|6308626,30 Finchley Rd,,0,"Etobicoke, ON, M9A 2X5",Retrieve
CA|CP|B|6308762,32 Finchley Rd,,0,"Etobicoke, ON, M9A 2X5",Retrieve
CA|CP|B|803019488,1 Chestnut Hills,,0,"Toronto, ON, M9A 2W3",Retrieve
CA|CP|B|13653883,1-1 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|11311877,2-1 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|6332751,3-1 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|9629909,4-1 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|13766354,5-1 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|13773812,6-1 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|9629910,7-1 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|13773813,8-1 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|12036302,101-3 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|12032986,102-3 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|12032987,201-3 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|12036304,202-3 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|12036303,301-3 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|12042841,302-3 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|1205400,5 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|6377595,7 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|6295658,9 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|6369936,11 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|6363793,15 Chestnut Hills Cres,,0,"Etobicoke, ON, M9A 2W3",Retrieve
CA|CP|B|6360505,2 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|4801418,4 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6367121,6 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6332844,8 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6350494,10 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6297509,12 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6327357,14 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|437817,16 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6319419,18 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6379761,20 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6301204,36 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6311862,38 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6308677,40 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6344849,42 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6379468,44 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|6317127,46 Chestnut Hills Pky,,0,"Etobicoke, ON, M9A 3P6",Retrieve
CA|CP|B|1452988,1 Lambeth Rd,,0,"Etobicoke, ON, M9A 2Y5",Retrieve
CA|CP|B|6406113,3 Lambeth Rd,,0,"Etobicoke, ON, M9A 2Y5",Retrieve
CA|CP|B|665933,2 Canterbury Rd,,0,"Etobicoke, ON, M9A 2X7",Retrieve
CA|CP|B|6315916,36 Finchley Rd,,0,"Etobicoke, ON, M9A 2X6",Retrieve
CA|CP|B|6347593,11 Wimbleton Rd,,0,"Etobicoke, ON, M9A 3R7",Retrieve
CA|CP|B|6309064,15 Wimbleton Rd,,0,"Etobicoke, ON, M9A 3R7",Retrieve
CA|CP|B|6297779,17 Wimbleton Rd,,0,"Etobicoke, ON, M9A 3R7",Retrieve
CA|CP|B|6344755,19 Wimbleton Rd,,0,"Etobicoke, ON, M9A 3R7",Retrieve
CA|CP|B|6316485,21 Wimbleton Rd,,0,"Etobicoke, ON, M9A 3R7",Retrieve
CA|CP|B|6297549,23 Wimbleton Rd,,0,"Etobicoke, ON, M9A 3R7",Retrieve
CA|CP|B|125446,2 Bromley Cres,,0,"Etobicoke, ON, M9A 3X2",Retrieve
CA|CP|B|6417267,4 Bromley Cres,,0,"Etobicoke, ON, M9A 3X2",Retrieve
CA|CP|B|6330963,29 Edgevalley Dr,,0,"Etobicoke, ON, M9A 4N8",Retrieve
CA|CP|B|6347981,31 Edgevalley Dr,,0,"Etobicoke, ON, M9A 4N8",Retrieve
CA|CP|B|6375686,33 Edgevalley Dr,,0,"Etobicoke, ON, M9A 4N8",Retrieve
CA|CP|B|6371591,35 Edgevalley Dr,,0,"Etobicoke, ON, M9A 4N8",Retrieve
CA|CP|B|6303009,37 Edgevalley Dr,,0,"Etobicoke, ON, M9A 4N8",Retrieve
CA|CP|B|6319274,39 Edgevalley Dr,,0,"Etobicoke, ON, M9A 4N8",Retrieve
CA|CP|B|6437710,4 Darlingbrook Cres,,0,"Etobicoke, ON, M9A 3H5",Retrieve
CA|CP|B|6403235,6 Darlingbrook Cres,,0,"Etobicoke, ON, M9A 3H5",Retrieve
CA|CP|B|6423380,8 Darlingbrook Cres,,0,"Etobicoke, ON, M9A 3H5",Retrieve
CA|CP|B|6431869,10 Darlingbrook Cres,,0,"Etobicoke, ON, M9A 3H5",Retrieve
CA|CP|B|6466504,12 Darlingbrook Cres,,0,"Etobicoke, ON, M9A 3H5",Retrieve
CA|CP|B|6303396,3 Canterbury Rd,,0,"Etobicoke, ON, M9A 5B2",Retrieve
CA|CP|B|6381802,6 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A7",Retrieve
CA|CP|B|6420266,12 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A7",Retrieve
CA|CP|B|6412283,20 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A7",Retrieve
CA|CP|B|518316,22 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A7",Retrieve
CA|CP|B|1099532,20 Hilldowntree Rd,,0,"Etobicoke, ON, M9A 2Z6",Retrieve
CA|CP|B|6372435,22 Hilldowntree Rd,,0,"Etobicoke, ON, M9A 2Z6",Retrieve
CA|CP|B|1576973,24 Hilldowntree Rd,,0,"Etobicoke, ON, M9A 2Z6",Retrieve
CA|CP|B|6469859,1 Wimbleton Cres,,0,"Etobicoke, ON, M9A 3X5",Retrieve
CA|CP|B|6440677,5 Wimbleton Cres,,0,"Etobicoke, ON, M9A 3X5",Retrieve
CA|CP|B|6269237,9 Wimbleton Cres,,0,"Etobicoke, ON, M9A 3X5",Retrieve
CA|CP|B|6297695,3 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A6",Retrieve
CA|CP|B|6351164,5 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A6",Retrieve
CA|CP|B|6348136,7 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A6",Retrieve
CA|CP|B|6347590,9 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A6",Retrieve
CA|CP|B|6326149,11 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A6",Retrieve
CA|CP|B|6357918,15 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A6",Retrieve
CA|CP|B|6374874,17 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A6",Retrieve
CA|CP|B|6358613,19 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A6",Retrieve
CA|CP|B|6293772,21 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A6",Retrieve
CA|CP|B|6377448,23 Lambeth Cres,,0,"Etobicoke, ON, M9A 3A6",Retrieve
CA|CP|B|6367516,2 Canterbury Cres,,0,"Etobicoke, ON, M9A 5A5",Retrieve
CA|CP|B|6342623,4 Canterbury Cres,,0,"Etobicoke, ON, M9A 5A5",Retrieve
CA|CP|B|6324385,6 Canterbury Cres,,0,"Etobicoke, ON, M9A 5A5",Retrieve
CA|CP|B|6377139,8 Canterbury Cres,,0,"Etobicoke, ON, M9A 5A5",Retrieve
CA|CP|B|6320211,10 Canterbury Cres,,0,"Etobicoke, ON, M9A 5A5",Retrieve
CA|CP|B|6369984,12 Canterbury Cres,,0,"Etobicoke, ON, M9A 5A5",Retrieve
CA|CP|B|6372624,14 Canterbury Cres,,0,"Etobicoke, ON, M9A 5A5",Retrieve
CA|CP|B|6308410,16 Canterbury Cres,,0,"Etobicoke, ON, M9A 5A5",Retrieve
CA|CP|B|6331035,18 Canterbury Cres,,0,"Etobicoke, ON, M9A 5A5",Retrieve
CA|CP|B|6379424,20 Canterbury Cres,,0,"Etobicoke, ON, M9A 5A5",Retrieve
CA|CP|B|6380745,22 Canterbury Cres,,0,"Etobicoke, ON, M9A 5A5",Retrieve
CA|CP|B|6325709,24 Canterbury Cres,,0,"Etobicoke, ON, M9A 5A5",Retrieve
CA|CP|B|6463462,28 Reigate Rd,,0,"Etobicoke, ON, M9A 2Y4",Retrieve
CA|CP|B|2034094,30 Reigate Rd,,0,"Etobicoke, ON, M9A 2Y4",Retrieve
CA|CP|B|6257193,32 Reigate Rd,,0,"Etobicoke, ON, M9A 2Y4",Retrieve
CA|CP|B|6277242,1144 Royal York Rd,,0,"Etobicoke, ON, M9A 4B1",Retrieve
CA|CP|B|6395373,4 Ashley Park Rd,,0,"Etobicoke, ON, M9A 4E1",Retrieve
CA|CP|B|6443720,6 Ashley Park Rd,,0,"Etobicoke, ON, M9A 4E1",Retrieve
CA|CP|B|4252692,8 Ashley Park Rd,,0,"Etobicoke, ON, M9A 4E1",Retrieve
CA|CP|B|6386580,10 Ashley Park Rd,,0,"Etobicoke, ON, M9A 4E1",Retrieve
CA|CP|B|6466173,16 Ashley Park Rd,,0,"Etobicoke, ON, M9A 4E1",Retrieve
CA|CP|B|6415105,18 Ashley Park Rd,,0,"Etobicoke, ON, M9A 4E1",Retrieve
CA|CP|B|6414451,22 Ashley Park Rd,,0,"Etobicoke, ON, M9A 4E1",Retrieve
CA|CP|B|6443717,26 Ashley Park Rd,,0,"Etobicoke, ON, M9A 4E1",Retrieve
CA|CP|B|6469879,28 Ashley Park Rd,,0,"Etobicoke, ON, M9A 4E1",Retrieve
CA|CP|B|6452259,1 Lincoln Woods Crt,,0,"Etobicoke, ON, M9A 4A3",Retrieve
CA|CP|B|6450013,2 Lincoln Woods Crt,,0,"Etobicoke, ON, M9A 4A3",Retrieve
CA|CP|B|6275343,3 Lincoln Woods Crt,,0,"Etobicoke, ON, M9A 4A3",Retrieve
CA|CP|B|1381660,4 Lincoln Woods Crt,,0,"Etobicoke, ON, M9A 4A3",Retrieve
CA|CP|B|6406787,5 Lincoln Woods Crt,,0,"Etobicoke, ON, M9A 4A3",Retrieve
CA|CP|B|6392509,6 Lincoln Woods Crt,,0,"Etobicoke, ON, M9A 4A3",Retrieve
CA|CP|B|13101820,7 Lincoln Woods Crt,,0,"Etobicoke, ON, M9A 4A3",Retrieve
CA|CP|B|6661,270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6255699,1-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6284801,2-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|803650402,3-270 The Kingsway,,0,"Toronto, ON, M9A 3T7",Retrieve
CA|CP|B|6254081,4-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6268187,5-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6270195,6-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6275871,7-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|13897972,8-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6260135,10-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|1411688,12-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|14176064,18-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|803650777,20-270 The Kingsway,,0,"Toronto, ON, M9A 3T7",Retrieve
CA|CP|B|6273195,22-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6260779,23-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6273269,25-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6291720,26-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6291252,27-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6275142,29-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6260200,32-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6278760,44-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6259396,50-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6253470,52-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6285519,54-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|80222113,55-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6271700,56-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6289028,58-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6280916,61-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6130150,62-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6257525,63-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|23574,64-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6263466,66-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6277758,73-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|80222117,74-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|13863526,77-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6217610,78-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6286764,79-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6234312,80-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6276390,84-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6267504,85-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6242627,87-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6285441,90-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6271869,91-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6268408,97-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6239616,100-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|80222109,101-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6264723,200-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6283589,201-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6237047,202-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6263011,203-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|547066,204-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6255003,205-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|832685,Bsmt-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|20127306,G4-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6292879,G7-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|13863535,L6-270 The Kingsway,,0,"Etobicoke, ON, M9A 3T7",Retrieve
CA|CP|B|6299705,1 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6292203,3 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6270711,5 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6254247,7 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6292367,9 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6279691,11 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6307803,15 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6260014,19 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6239772,23 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6265022,25 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6265764,27 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6271023,29 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6251007,33 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6262134,37 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6284851,39 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|62629,51 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6287275,55 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|9591507,57 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6291993,61 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6258496,61A Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6295064,63 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|6253896,65 Edgehill Rd,,0,"Etobicoke, ON, M9A 4N1",Retrieve
CA|CP|B|313331,2 Hartfield Crt,,0,"Etobicoke, ON, M9A 3E3",Retrieve
